source,native,name,p_value,significant,intersection_size,term_size,query_size,effective_domain_size,precision,recall,intersections
GO:BP,GO:0009648,photoperiodism,0.026701651033040157,true,1,26,11,20972,0.09090909090909091,0.038461538461538464,"ISS,IEA;;;;;;;;;;"
GO:BP,GO:1900745,positive regulation of p38MAPK cascade,0.026701651033040157,true,1,26,11,20972,0.09090909090909091,0.038461538461538464,;;;;;;;;;IDA;
GO:BP,GO:0010661,positive regulation of muscle cell apoptotic process,0.026701651033040157,true,1,26,11,20972,0.09090909090909091,0.038461538461538464,IEA;;;;;;;;;;
GO:BP,GO:2000209,regulation of anoikis,0.026701651033040157,true,1,26,11,20972,0.09090909090909091,0.038461538461538464,;;;;IEA;;;;;;
GO:BP,GO:0003181,atrioventricular valve morphogenesis,0.026701651033040157,true,1,26,11,20972,0.09090909090909091,0.038461538461538464,;;;;;;;;;;IEA
GO:BP,GO:2000178,negative regulation of neural precursor cell proliferation,0.026701651033040157,true,1,26,11,20972,0.09090909090909091,0.038461538461538464,IEA;;;;;;;;;;
REAC,REAC:R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,0.02730300230682964,true,1,14,11,11056,0.09090909090909091,0.07142857142857142,REAC;;;;;;;;;;
REAC,REAC:R-HSA-6803205,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,0.02730300230682964,true,1,14,11,11056,0.09090909090909091,0.07142857142857142,REAC;;;;;;;;;;
GO:BP,GO:0006007,glucose catabolic process,0.0273991487372534,true,1,27,11,20972,0.09090909090909091,0.037037037037037035,IEA;;;;;;;;;;
GO:BP,GO:0060964,regulation of miRNA-mediated gene silencing,0.0273991487372534,true,1,27,11,20972,0.09090909090909091,0.037037037037037035,IEA;;;;;;;;;;
GO:BP,GO:0033598,mammary gland epithelial cell proliferation,0.0273991487372534,true,1,27,11,20972,0.09090909090909091,0.037037037037037035,;;;;;;IDA;;;;
GO:BP,GO:1900543,negative regulation of purine nucleotide metabolic process,0.0273991487372534,true,1,27,11,20972,0.09090909090909091,0.037037037037037035,IMP;;;;;;;;;;
GO:BP,GO:0043549,regulation of kinase activity,0.0273991487372534,true,2,353,11,20972,0.18181818181818182,0.0056657223796034,";;;;;;;;IDA,IMP,TAS;IMP,TAS;"
GO:BP,GO:0060333,type II interferon-mediated signaling pathway,0.0273991487372534,true,1,27,11,20972,0.09090909090909091,0.037037037037037035,IEA;;;;;;;;;;
GO:BP,GO:0016233,telomere capping,0.0273991487372534,true,1,27,11,20972,0.09090909090909091,0.037037037037037035,;IMP;;;;;;;;;
GO:BP,GO:0045980,negative regulation of nucleotide metabolic process,0.02821934989743346,true,1,28,11,20972,0.09090909090909091,0.03571428571428571,IMP;;;;;;;;;;
GO:BP,GO:0009649,entrainment of circadian clock,0.02821934989743346,true,1,28,11,20972,0.09090909090909091,0.03571428571428571,"ISS,IEA;;;;;;;;;;"
GO:BP,GO:1900368,regulation of post-transcriptional gene silencing by regulatory ncRNA,0.02821934989743346,true,1,28,11,20972,0.09090909090909091,0.03571428571428571,IEA;;;;;;;;;;
GO:BP,GO:0007141,male meiosis I,0.02821934989743346,true,1,28,11,20972,0.09090909090909091,0.03571428571428571,;;;;;;IEA;;;;
GO:BP,GO:0007417,central nervous system development,0.0283415322401317,true,3,1035,11,20972,0.2727272727272727,0.002898550724637681,IEA;IEA;;;;;IEA;;;;
GO:BP,GO:0010506,regulation of autophagy,0.028716086246364257,true,2,364,11,20972,0.18181818181818182,0.005494505494505495,"IEA;IMP,IEA;;;;;;;;;"
GO:BP,GO:0051156,glucose 6-phosphate metabolic process,0.028886006092405807,true,1,29,11,20972,0.09090909090909091,0.034482758620689655,IMP;;;;;;;;;;
GO:BP,GO:0046685,response to arsenic-containing substance,0.028886006092405807,true,1,29,11,20972,0.09090909090909091,0.034482758620689655,;;IEA;;;;;;;;
GO:BP,GO:0060147,regulation of post-transcriptional gene silencing,0.028886006092405807,true,1,29,11,20972,0.09090909090909091,0.034482758620689655,IEA;;;;;;;;;;
GO:BP,GO:2000108,positive regulation of leukocyte apoptotic process,0.028886006092405807,true,1,29,11,20972,0.09090909090909091,0.034482758620689655,"ISS,IEA;;;;;;;;;;"
GO:BP,GO:0003171,atrioventricular valve development,0.028886006092405807,true,1,29,11,20972,0.09090909090909091,0.034482758620689655,;;;;;;;;;;IEA
REAC,REAC:R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants,0.028966730559226987,true,1,15,11,11056,0.09090909090909091,0.06666666666666667,;;;;;;;;REAC;;
REAC,REAC:R-HSA-9819196,Zygotic genome activation (ZGA),0.0295051440356277,true,1,16,11,11056,0.09090909090909091,0.0625,REAC;;;;;;;;;;
REAC,REAC:R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.0295051440356277,true,1,16,11,11056,0.09090909090909091,0.0625,REAC;;;;;;;;;;
REAC,REAC:R-HSA-9825892,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation,0.0295051440356277,true,1,16,11,11056,0.09090909090909091,0.0625,;;;;;;;;REAC;;
REAC,REAC:R-HSA-453274,Mitotic G2-G2/M phases,0.0295051440356277,true,2,198,11,11056,0.18181818181818182,0.010101010101010102,REAC;;;;;;;;REAC;;
REAC,REAC:R-HSA-69275,G2/M Transition,0.0295051440356277,true,2,196,11,11056,0.18181818181818182,0.01020408163265306,REAC;;;;;;;;REAC;;
GO:BP,GO:0070925,organelle assembly,0.02960548612000715,true,3,1057,11,20972,0.2727272727272727,0.002838221381267739,";IC;;;IDA,IMP;NAS;;;;;"
GO:BP,GO:0030163,protein catabolic process,0.02960548612000715,true,3,1057,11,20972,0.2727272727272727,0.002838221381267739,";IEA;;;IMP;;;;;;IDA,IMP,IGI,IBA,TAS,IEA"
GO:BP,GO:1904357,negative regulation of telomere maintenance via telomere lengthening,0.02963286164863645,true,1,30,11,20972,0.09090909090909091,0.03333333333333333,IDA;;;;;;;;;;
GO:BP,GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.02963286164863645,true,1,30,11,20972,0.09090909090909091,0.03333333333333333,;;;;;IMP;;;;;
GO:BP,GO:0060966,regulation of gene silencing by regulatory ncRNA,0.02963286164863645,true,1,30,11,20972,0.09090909090909091,0.03333333333333333,IEA;;;;;;;;;;
GO:BP,GO:0006979,response to oxidative stress,0.02969310181604441,true,2,374,11,20972,0.18181818181818182,0.0053475935828877,"IMP,IEA;IDA;;;;;;;;;"
GO:BP,GO:0065009,regulation of molecular function,0.030349030130627192,true,3,1070,11,20972,0.2727272727272727,0.002803738317757009,"TAS;;;;;;;;IDA,IMP,TAS;IMP,TAS;"
GO:BP,GO:0010575,positive regulation of vascular endothelial growth factor production,0.030465204093827067,true,1,31,11,20972,0.09090909090909091,0.03225806451612903,;;;;;IMP;;;;;
REAC,REAC:R-HSA-9703465,Signaling by FLT3 fusion proteins,0.030517619848552207,true,1,17,11,11056,0.09090909090909091,0.058823529411764705,;;;;;;;;REAC;;
REAC,REAC:R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,0.030517619848552207,true,1,17,11,11056,0.09090909090909091,0.058823529411764705,;;;;;;;;REAC;;
REAC,REAC:R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",0.030517619848552207,true,1,17,11,11056,0.09090909090909091,0.058823529411764705,;;;;;;;;REAC;;
REAC,REAC:R-HSA-9711123,Cellular response to chemical stress,0.03064926061804409,true,2,206,11,11056,0.18181818181818182,0.009708737864077669,;;;;;REAC;;;REAC;;
GO:BP,GO:0062098,regulation of programmed necrotic cell death,0.031339370668253805,true,1,32,11,20972,0.09090909090909091,0.03125,IEA;;;;;;;;;;
GO:BP,GO:0001556,oocyte maturation,0.031339370668253805,true,1,32,11,20972,0.09090909090909091,0.03125,;;;;;;IEA;;;;
GO:BP,GO:0007281,germ cell development,0.03142381079277773,true,2,387,11,20972,0.18181818181818182,0.00516795865633075,;IEA;;;;;IEA;;;;
GO:BP,GO:0051130,positive regulation of cellular component organization,0.031720267634796406,true,3,1091,11,20972,0.2727272727272727,0.002749770852428964,"IDA;IMP,ISS,IEA;IMP,ISS;;;;;;;;"
REAC,REAC:R-HSA-9758274,Regulation of NF-kappa B signaling,0.03174607498382216,true,1,18,11,11056,0.09090909090909091,0.05555555555555555,REAC;;;;;;;;;;
GO:BP,GO:0050869,negative regulation of B cell activation,0.03215593890210454,true,1,33,11,20972,0.09090909090909091,0.030303030303030304,;IMP;;;;;;;;;
GO:BP,GO:0065003,protein-containing complex assembly,0.03241111627691362,true,5,3214,11,20972,0.45454545454545453,0.0015556938394523958,"IDA,IEA;IMP;IMP;;;;;IMP,IBA;;;IDA"
GO:BP,GO:0009303,rRNA transcription,0.032859597518682615,true,1,34,11,20972,0.09090909090909091,0.029411764705882353,IEA;;;;;;;;;;
GO:BP,GO:0010574,regulation of vascular endothelial growth factor production,0.032859597518682615,true,1,34,11,20972,0.09090909090909091,0.029411764705882353,;;;;;IMP;;;;;
GO:BP,GO:0060251,regulation of glial cell proliferation,0.032859597518682615,true,1,34,11,20972,0.09090909090909091,0.029411764705882353,IEA;;;;;;;;;;
GO:BP,GO:0071312,cellular response to alkaloid,0.032859597518682615,true,1,34,11,20972,0.09090909090909091,0.029411764705882353,";;;;;;;IDA,IEA;;;"
GO:BP,GO:0042176,regulation of protein catabolic process,0.033180618302826634,true,2,401,11,20972,0.18181818181818182,0.004987531172069825,;;;;IMP;;;;;;IDA
GO:BP,GO:0071425,hematopoietic stem cell proliferation,0.03355172054895339,true,1,35,11,20972,0.09090909090909091,0.02857142857142857,;;;;;;IEA;;;;
GO:BP,GO:0033135,regulation of peptidyl-serine phosphorylation,0.03355172054895339,true,1,35,11,20972,0.09090909090909091,0.02857142857142857,;;;;;;;;;IMP;
GO:BP,GO:0010665,regulation of cardiac muscle cell apoptotic process,0.03355172054895339,true,1,35,11,20972,0.09090909090909091,0.02857142857142857,IEA;;;;;;;;;;
GO:BP,GO:0048147,negative regulation of fibroblast proliferation,0.03355172054895339,true,1,35,11,20972,0.09090909090909091,0.02857142857142857,"IMP,IEA;;;;;;;;;;"
GO:BP,GO:0001775,cell activation,0.033628514329943945,true,3,1123,11,20972,0.2727272727272727,0.0026714158504007124,"IEA;IMP,ISS,IEA;;;;;;;IEA;;"
GO:BP,GO:1901797,negative regulation of signal transduction by p53 class mediator,0.03391462890600894,true,1,36,11,20972,0.09090909090909091,0.027777777777777776,";;;;;;;;;;IDA,IMP,TAS"
GO:BP,GO:0070316,regulation of G0 to G1 transition,0.03391462890600894,true,1,36,11,20972,0.09090909090909091,0.027777777777777776,;;;TAS;;;;;;;
GO:BP,GO:0060218,hematopoietic stem cell differentiation,0.03391462890600894,true,1,36,11,20972,0.09090909090909091,0.027777777777777776,IMP;;;;;;;;;;
GO:BP,GO:0051338,regulation of transferase activity,0.03391462890600894,true,2,408,11,20972,0.18181818181818182,0.004901960784313725,";;;;;;;;IDA,IMP,TAS;IMP,TAS;"
GO:BP,GO:0033146,regulation of intracellular estrogen receptor signaling pathway,0.03391462890600894,true,1,36,11,20972,0.09090909090909091,0.027777777777777776,;;;;;IMP;;;;;
GO:BP,GO:0043276,anoikis,0.03391462890600894,true,1,36,11,20972,0.09090909090909091,0.027777777777777776,;;;;IEA;;;;;;
GO:BP,GO:0043537,negative regulation of blood vessel endothelial cell migration,0.03391462890600894,true,1,36,11,20972,0.09090909090909091,0.027777777777777776,";;;;;;;;;IMP,IEA;"
GO:BP,GO:0003230,cardiac atrium development,0.03391462890600894,true,1,36,11,20972,0.09090909090909091,0.027777777777777776,;;;;;;;;;;IEA
GO:BP,GO:0019953,sexual reproduction,0.03391462890600894,true,3,1128,11,20972,0.2727272727272727,0.0026595744680851063,";TAS,IEA;;;;;IEA;ISS,IBA,TAS,IEA;;;"
GO:BP,GO:0033144,negative regulation of intracellular steroid hormone receptor signaling pathway,0.03391462890600894,true,1,36,11,20972,0.09090909090909091,0.027777777777777776,;;;;;IMP;;;;;
REAC,REAC:R-HSA-5689880,Ub-specific processing proteases,0.03440761378420907,true,2,221,11,11056,0.18181818181818182,0.00904977375565611,REAC;;;;;;;;;;REAC
GO:BP,GO:0045922,negative regulation of fatty acid metabolic process,0.034687318543653235,true,1,37,11,20972,0.09090909090909091,0.02702702702702703,;;;;;IMP;;;;;
GO:BP,GO:0006301,DNA damage tolerance,0.034687318543653235,true,1,37,11,20972,0.09090909090909091,0.02702702702702703,;;;;;IDA;;;;;
GO:BP,GO:0010573,vascular endothelial growth factor production,0.034687318543653235,true,1,37,11,20972,0.09090909090909091,0.02702702702702703,;;;;;IMP;;;;;
GO:BP,GO:0003002,regionalization,0.03539816394664313,true,2,422,11,20972,0.18181818181818182,0.004739336492890996,IEA;IEA;;;;;;;;;
GO:BP,GO:0045023,G0 to G1 transition,0.03539816394664313,true,1,38,11,20972,0.09090909090909091,0.02631578947368421,;;;TAS;;;;;;;
GO:BP,GO:0010659,cardiac muscle cell apoptotic process,0.03539816394664313,true,1,38,11,20972,0.09090909090909091,0.02631578947368421,IEA;;;;;;;;;;
GO:BP,GO:0010662,regulation of striated muscle cell apoptotic process,0.03539816394664313,true,1,38,11,20972,0.09090909090909091,0.02631578947368421,IEA;;;;;;;;;;
GO:BP,GO:0022412,cellular process involved in reproduction in multicellular organism,0.035561566044468175,true,2,424,11,20972,0.18181818181818182,0.0047169811320754715,;IEA;;;;;IEA;;;;
GO:BP,GO:0048732,gland development,0.03566495432657828,true,2,425,11,20972,0.18181818181818182,0.004705882352941176,;IEA;;;;;IDA;;;;
GO:BP,GO:0030098,lymphocyte differentiation,0.03592637407540565,true,2,427,11,20972,0.18181818181818182,0.00468384074941452,"IEA;ISS,IEA;;;;;;;;;"
GO:BP,GO:0014014,negative regulation of gliogenesis,0.03604505222513744,true,1,39,11,20972,0.09090909090909091,0.02564102564102564,IEA;;;;;;;;;;
GO:BP,GO:1902742,apoptotic process involved in development,0.03604505222513744,true,1,39,11,20972,0.09090909090909091,0.02564102564102564,;;;IEA;;;;;;;
REAC,REAC:R-HSA-9768919,NPAS4 regulates expression of target genes,0.036062264979341764,true,1,21,11,11056,0.09090909090909091,0.047619047619047616,;;;;;;;;;;REAC
REAC,REAC:R-HSA-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,0.036062264979341764,true,1,21,11,11056,0.09090909090909091,0.047619047619047616,REAC;;;;;;;;;;
GO:BP,GO:0090199,regulation of release of cytochrome c from mitochondria,0.03668174929051046,true,1,40,11,20972,0.09090909090909091,0.025,IDA;;;;;;;;;;
GO:BP,GO:0016242,negative regulation of macroautophagy,0.03668174929051046,true,1,40,11,20972,0.09090909090909091,0.025,IEA;;;;;;;;;;
GO:BP,GO:1900744,regulation of p38MAPK cascade,0.03668174929051046,true,1,40,11,20972,0.09090909090909091,0.025,;;;;;;;;;IDA;
GO:BP,GO:0070266,necroptotic process,0.03668174929051046,true,1,40,11,20972,0.09090909090909091,0.025,IEA;;;;;;;;;;
GO:BP,GO:0006739,NADP+ metabolic process,0.03668174929051046,true,1,40,11,20972,0.09090909090909091,0.025,IMP;;;;;;;;;;
GO:BP,GO:0050673,epithelial cell proliferation,0.036753350915231485,true,2,435,11,20972,0.18181818181818182,0.004597701149425287,;;;;;;IDA;;IEA;;
GO:BP,GO:0140694,membraneless organelle assembly,0.03685665535053134,true,2,436,11,20972,0.18181818181818182,0.0045871559633027525,;;;;IMP;NAS;;;;;
GO:BP,GO:0010628,positive regulation of gene expression,0.036976789676783285,true,3,1184,11,20972,0.2727272727272727,0.002533783783783784,"IDA,IMP,ISS,IEA;IMP;;;;IMP;;;;;"
GO:BP,GO:0003203,endocardial cushion morphogenesis,0.0371971155632025,true,1,41,11,20972,0.09090909090909091,0.024390243902439025,;;;;;;;;;;IEA
GO:BP,GO:0010658,striated muscle cell apoptotic process,0.0371971155632025,true,1,41,11,20972,0.09090909090909091,0.024390243902439025,IEA;;;;;;;;;;
GO:BP,GO:0045740,positive regulation of DNA replication,0.0371971155632025,true,1,41,11,20972,0.09090909090909091,0.024390243902439025,;;;;;;;;TAS;;
GO:BP,GO:0007143,female meiotic nuclear division,0.0371971155632025,true,1,41,11,20972,0.09090909090909091,0.024390243902439025,;IEA;;;;;;;;;
GO:BP,GO:0035794,positive regulation of mitochondrial membrane permeability,0.037925479095224715,true,1,42,11,20972,0.09090909090909091,0.023809523809523808,IEA;;;;;;;;;;
GO:BP,GO:0002360,T cell lineage commitment,0.037925479095224715,true,1,42,11,20972,0.09090909090909091,0.023809523809523808,IEA;;;;;;;;;;
GO:BP,GO:0070232,regulation of T cell apoptotic process,0.037925479095224715,true,1,42,11,20972,0.09090909090909091,0.023809523809523808,"ISS,IEA;;;;;;;;;;"
GO:BP,GO:0043933,protein-containing complex organization,0.03850440271225197,true,5,3412,11,20972,0.45454545454545453,0.0014654161781946073,"IDA,IEA;IMP;IMP;;;;;IMP,IBA;;;IDA,IEA"
GO:BP,GO:1990000,amyloid fibril formation,0.03858986693429708,true,1,43,11,20972,0.09090909090909091,0.023255813953488372,;;;;;;;;;;IMP
GO:BP,GO:0048512,circadian behavior,0.03858986693429708,true,1,43,11,20972,0.09090909090909091,0.023255813953488372,"ISS,IEA;;;;;;;;;;"
GO:BP,GO:0035196,miRNA processing,0.03858986693429708,true,1,43,11,20972,0.09090909090909091,0.023255813953488372,IEA;;;;;;;;;;
GO:BP,GO:0051234,establishment of localization,0.03906286453646223,true,6,4804,11,20972,0.5454545454545454,0.0012489592006661116,"IEA;IMP;IMP,IC;;;;IDA,IEA;;IMP,IEA;;IDA"
GO:BP,GO:1900087,positive regulation of G1/S transition of mitotic cell cycle,0.03918848240657818,true,1,44,11,20972,0.09090909090909091,0.022727272727272728,;;;;;;;;;;IEA
GO:BP,GO:1902692,regulation of neuroblast proliferation,0.03918848240657818,true,1,44,11,20972,0.09090909090909091,0.022727272727272728,IEA;;;;;;;;;;
GO:BP,GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,0.03918848240657818,true,1,44,11,20972,0.09090909090909091,0.022727272727272728,IEA;;;;;;;;;;
GO:BP,GO:2000772,regulation of cellular senescence,0.03918848240657818,true,1,44,11,20972,0.09090909090909091,0.022727272727272728,"IDA,ISS,IEA;;;;;;;;;;"
GO:BP,GO:0001974,blood vessel remodeling,0.03989410629924097,true,1,45,11,20972,0.09090909090909091,0.022222222222222223,;;;;;;;;;;IEA
GO:BP,GO:0042304,regulation of fatty acid biosynthetic process,0.03989410629924097,true,1,45,11,20972,0.09090909090909091,0.022222222222222223,;;;;;IMP;;;;;
GO:BP,GO:0007622,rhythmic behavior,0.03989410629924097,true,1,45,11,20972,0.09090909090909091,0.022222222222222223,"ISS,IEA;;;;;;;;;;"
GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II,0.04031363940436722,true,3,1237,11,20972,0.2727272727272727,0.002425222312045271,"IDA,IMP,IGI,ISS,IEA;ISS,IEA;;;;IDA,IMP,IBA,IEA;;;;;"
REAC,REAC:R-HSA-8951664,Neddylation,0.04041215503289587,true,2,244,11,11056,0.18181818181818182,0.00819672131147541,;;;;;REAC;;;REAC;;
REAC,REAC:R-HSA-9734009,Defective Intrinsic Pathway for Apoptosis,0.04048350265932144,true,1,24,11,11056,0.09090909090909091,0.041666666666666664,REAC;;;;;;;;;;
GO:BP,GO:1905710,positive regulation of membrane permeability,0.040534243075685636,true,1,46,11,20972,0.09090909090909091,0.021739130434782608,IEA;;;;;;;;;;
GO:BP,GO:0048662,negative regulation of smooth muscle cell proliferation,0.040534243075685636,true,1,46,11,20972,0.09090909090909091,0.021739130434782608,;;;;;;;;IMP;;
GO:BP,GO:0007099,centriole replication,0.040534243075685636,true,1,46,11,20972,0.09090909090909091,0.021739130434782608,;;;;;NAS;;;;;
GO:BP,GO:0007389,pattern specification process,0.04056026641953763,true,2,468,11,20972,0.18181818181818182,0.004273504273504274,IEA;IEA;;;;;;;;;
GO:BP,GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.04122606519839354,true,1,47,11,20972,0.09090909090909091,0.02127659574468085,;;;;;IMP;;;;;
GO:BP,GO:0030890,positive regulation of B cell proliferation,0.04122606519839354,true,1,47,11,20972,0.09090909090909091,0.02127659574468085,;;;;;;;;IEA;;
GO:BP,GO:0031667,response to nutrient levels,0.041519915339110966,true,2,475,11,20972,0.18181818181818182,0.004210526315789474,"IDA;;;;;;;;IMP,IEA;;"
GO:BP,GO:1901524,regulation of mitophagy,0.04197189315973183,true,1,48,11,20972,0.09090909090909091,0.020833333333333332,IEA;;;;;;;;;;
GO:BP,GO:0042149,cellular response to glucose starvation,0.042287715233640305,true,1,49,11,20972,0.09090909090909091,0.02040816326530612,IDA;;;;;;;;;;
GO:BP,GO:0010824,regulation of centrosome duplication,0.042287715233640305,true,1,49,11,20972,0.09090909090909091,0.02040816326530612,;;;;;NAS;;;;;
GO:BP,GO:0018107,peptidyl-threonine phosphorylation,0.042287715233640305,true,1,49,11,20972,0.09090909090909091,0.02040816326530612,;;;IDA;;;;;;;
GO:BP,GO:0018210,peptidyl-threonine modification,0.042287715233640305,true,1,49,11,20972,0.09090909090909091,0.02040816326530612,;;;IDA;;;;;;;
GO:BP,GO:0071173,spindle assembly checkpoint signaling,0.042287715233640305,true,1,49,11,20972,0.09090909090909091,0.02040816326530612,;IMP;;;;;;;;;
GO:BP,GO:0071174,mitotic spindle checkpoint signaling,0.042287715233640305,true,1,49,11,20972,0.09090909090909091,0.02040816326530612,;IMP;;;;;;;;;
GO:BP,GO:0071763,nuclear membrane organization,0.042287715233640305,true,1,49,11,20972,0.09090909090909091,0.02040816326530612,;;IDA;;;;;;;;
GO:BP,GO:1902116,negative regulation of organelle assembly,0.042287715233640305,true,1,49,11,20972,0.09090909090909091,0.02040816326530612,;;;;;NAS;;;;;
GO:BP,GO:0007094,mitotic spindle assembly checkpoint signaling,0.042287715233640305,true,1,49,11,20972,0.09090909090909091,0.02040816326530612,;IMP;;;;;;;;;
GO:BP,GO:1904262,negative regulation of TORC1 signaling,0.04295714888078276,true,1,50,11,20972,0.09090909090909091,0.02,";IMP,IBA,IEA;;;;;;;;;"
GO:BP,GO:0019320,hexose catabolic process,0.04295714888078276,true,1,50,11,20972,0.09090909090909091,0.02,IEA;;;;;;;;;;
GO:BP,GO:0031577,spindle checkpoint signaling,0.04295714888078276,true,1,50,11,20972,0.09090909090909091,0.02,;IMP;;;;;;;;;
GO:BP,GO:2000816,negative regulation of mitotic sister chromatid separation,0.0433150474480582,true,1,51,11,20972,0.09090909090909091,0.0196078431372549,;IMP;;;;;;;;;
GO:BP,GO:0043462,regulation of ATP-dependent activity,0.0433150474480582,true,1,51,11,20972,0.09090909090909091,0.0196078431372549,TAS;;;;;;;;;;
GO:BP,GO:0033048,negative regulation of mitotic sister chromatid segregation,0.0433150474480582,true,1,51,11,20972,0.09090909090909091,0.0196078431372549,;IMP;;;;;;;;;
GO:BP,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,0.0433150474480582,true,1,51,11,20972,0.09090909090909091,0.0196078431372549,;IMP;;;;;;;;;
GO:BP,GO:0007264,small GTPase-mediated signal transduction,0.0433150474480582,true,2,493,11,20972,0.18181818181818182,0.004056795131845842,IEP;;;;;;;;IEP;;
GO:BP,GO:0098534,centriole assembly,0.0433150474480582,true,1,51,11,20972,0.09090909090909091,0.0196078431372549,;;;;;NAS;;;;;
GO:BP,GO:0033046,negative regulation of sister chromatid segregation,0.0433150474480582,true,1,51,11,20972,0.09090909090909091,0.0196078431372549,;IMP;;;;;;;;;
GO:BP,GO:0048538,thymus development,0.0433150474480582,true,1,51,11,20972,0.09090909090909091,0.0196078431372549,;IEA;;;;;;;;;
GO:BP,GO:0097300,programmed necrotic cell death,0.043785908662160616,true,1,52,11,20972,0.09090909090909091,0.019230769230769232,IEA;;;;;;;;;;
GO:BP,GO:0048146,positive regulation of fibroblast proliferation,0.043785908662160616,true,1,52,11,20972,0.09090909090909091,0.019230769230769232,;;;;;;;;IMP;;
GO:BP,GO:0031648,protein destabilization,0.043785908662160616,true,1,52,11,20972,0.09090909090909091,0.019230769230769232,";;;;;;;;;;IDA,IMP"
GO:BP,GO:0003197,endocardial cushion development,0.043785908662160616,true,1,52,11,20972,0.09090909090909091,0.019230769230769232,;;;;;;;;;;IEA
GO:BP,GO:0045912,negative regulation of carbohydrate metabolic process,0.043785908662160616,true,1,52,11,20972,0.09090909090909091,0.019230769230769232,IEA;;;;;;;;;;
GO:BP,GO:0009299,mRNA transcription,0.043785908662160616,true,1,52,11,20972,0.09090909090909091,0.019230769230769232,IMP;;;;;;;;;;
GO:BP,GO:0014009,glial cell proliferation,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,IEA;;;;;;;;;;
GO:BP,GO:0071901,negative regulation of protein serine/threonine kinase activity,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,;;;;;;;;;IMP;
GO:BP,GO:0046902,regulation of mitochondrial membrane permeability,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,IEA;;;;;;;;;;
GO:BP,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,;IMP;;;;;;;;;
GO:BP,GO:1903146,regulation of autophagy of mitochondrion,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,IEA;;;;;;;;;;
GO:BP,GO:0006984,ER-nucleus signaling pathway,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,IDA;;;;;;;;;;
GO:BP,GO:1905819,negative regulation of chromosome separation,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,;IMP;;;;;;;;;
GO:BP,GO:0001836,release of cytochrome c from mitochondria,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,"IDA,IEA;;;;;;;;;;"
GO:BP,GO:0034198,cellular response to amino acid starvation,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,";;;;;;;;IMP,IEA;;"
GO:BP,GO:0001932,regulation of protein phosphorylation,0.04395387915226433,true,2,504,11,20972,0.18181818181818182,0.003968253968253968,";;;;;;;;IDA,IMP,TAS;IMP,TAS;"
GO:BP,GO:0051985,negative regulation of chromosome segregation,0.04395387915226433,true,1,53,11,20972,0.09090909090909091,0.018867924528301886,;IMP;;;;;;;;;
REAC,REAC:R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",0.044038424018599,true,1,27,11,11056,0.09090909090909091,0.037037037037037035,;;;;;;;;;;REAC
REAC,REAC:R-HSA-5620971,Pyroptosis,0.044038424018599,true,1,27,11,11056,0.09090909090909091,0.037037037037037035,REAC;;;;;;;;;;
REAC,REAC:R-HSA-9682385,FLT3 signaling in disease,0.044038424018599,true,1,27,11,11056,0.09090909090909091,0.037037037037037035,;;;;;;;;REAC;;
REAC,REAC:R-HSA-399719,Trafficking of AMPA receptors,0.044038424018599,true,1,27,11,11056,0.09090909090909091,0.037037037037037035,;;;;;;;;;;REAC
GO:BP,GO:0051249,regulation of lymphocyte activation,0.04421793923021992,true,2,506,11,20972,0.18181818181818182,0.003952569169960474,;IMP;;;;;;;IEA;;
GO:BP,GO:0046854,phosphatidylinositol phosphate biosynthetic process,0.044520838393935516,true,1,54,11,20972,0.09090909090909091,0.018518518518518517,;IEA;;;;;;;;;
GO:BP,GO:0010596,negative regulation of endothelial cell migration,0.044520838393935516,true,1,54,11,20972,0.09090909090909091,0.018518518518518517,";;;;;;;;;IMP,IEA;"
